datetime,location,cuisine_type,hour,day_of_week,temperature,precipitation,is_holiday,orders
2022-03-04 03:00:00,B,Italian,3,4,24.86349103077944,0.0,0,29
2022-03-04 04:00:00,A,American,4,4,23.694865945135238,2.4103809979998885,0,29
2022-03-04 05:00:00,B,Chinese,5,4,29.965614283166083,0.0,0,54
2022-03-04 06:00:00,D,Mexican,6,4,25.41624299602544,0.0,0,58
2022-03-04 07:00:00,D,Mexican,7,4,21.979154842354667,0.0,0,25
2022-03-04 08:00:00,E,Italian,8,4,22.187531347778414,0.6580522892065811,0,29
2022-03-04 09:00:00,E,Mexican,9,4,24.187340784499966,3.747480211119464,0,28
2022-03-04 10:00:00,D,Mexican,10,4,25.0945623850347,2.247378879560543,0,48
2022-03-04 11:00:00,D,Chinese,11,4,25.405006994765667,0.0,0,49
2022-03-04 12:00:00,D,American,12,4,24.609869849249005,7.691295889844382,0,53
2022-03-04 13:00:00,B,Indian,13,4,32.17943636812778,0.5583766064671081,0,45
2022-03-04 14:00:00,D,Mexican,14,4,21.101260916146156,1.8822654465862805,0,15
2022-03-04 15:00:00,C,Mexican,15,4,27.178757691384458,3.757435485186677,0,42
2022-03-04 16:00:00,A,Indian,16,4,23.728265728470276,0.0,0,14
2022-03-04 17:00:00,D,Mexican,17,4,25.044267443234272,0.1892978438114339,0,34
2022-03-04 18:00:00,A,Chinese,18,4,27.982110194887614,0.0,0,35
2022-03-04 19:00:00,B,Chinese,19,4,19.81237755840773,0.0,0,8
2022-03-04 20:00:00,A,Indian,20,4,22.32301317982253,0.0,0,12
2022-03-04 21:00:00,B,Mexican,21,4,24.759645754010077,0.0,0,13
2022-03-04 22:00:00,C,Mexican,22,4,29.58937923470702,3.128452726469639,0,41
2022-03-04 23:00:00,B,American,23,4,29.573563037502304,0.3635268875417262,0,50
2022-03-05 00:00:00,B,Mexican,0,5,29.066060387650836,0.22982360203606153,0,57
2022-03-05 01:00:00,E,Chinese,1,5,18.653992648417095,0.0,0,34
2022-03-05 02:00:00,D,Italian,2,5,22.084848565823897,0.49237286088138815,0,47
2022-03-05 03:00:00,D,Italian,3,5,22.208250682598337,0.12269120266786927,0,46
2022-03-05 04:00:00,C,Italian,4,5,25.068450337990473,5.217037964047726,0,104
2022-03-05 05:00:00,C,Italian,5,5,19.675076476228945,0.0,0,46
2022-03-05 06:00:00,D,Mexican,6,5,28.527845683855478,0.0,0,74
2022-03-05 07:00:00,E,Mexican,7,5,19.250993348831976,2.031306342256992,0,46
2022-03-05 08:00:00,D,American,8,5,28.33173390281733,3.0928897833716213,0,73
2022-03-05 09:00:00,E,Mexican,9,5,27.84667247762155,2.798630861798743,0,72
2022-03-05 10:00:00,C,Italian,10,5,21.95100106953882,0.0,0,45
2022-03-05 11:00:00,A,Indian,11,5,29.02001980889658,0.10370263787272617,0,63
2022-03-05 12:00:00,C,Indian,12,5,24.234524109810735,0.0,0,37
2022-03-05 13:00:00,C,Chinese,13,5,23.45605910074463,0.0,0,32
2022-03-05 14:00:00,B,Chinese,14,5,23.969813544362403,2.0944283137320316,0,34
2022-03-05 15:00:00,B,Mexican,15,5,24.22710847767604,6.266526142373863,0,61
2022-03-05 16:00:00,B,Indian,16,5,24.503134178381274,3.328554324954415,0,24
2022-03-05 17:00:00,B,Italian,17,5,24.57123610773785,0.0,0,29
2022-03-05 18:00:00,E,Italian,18,5,22.563208335697073,0.0,0,28
2022-03-05 19:00:00,D,Italian,19,5,23.259567900490524,0.0,0,29
2022-03-05 20:00:00,A,Mexican,20,5,23.519348643726456,0.0,0,29
2022-03-05 21:00:00,C,Mexican,21,5,30.252347022535577,1.7478291013952123,0,57
2022-03-05 22:00:00,E,American,22,5,23.520698531930226,0.21647679394212893,0,33
2022-03-05 23:00:00,A,Italian,23,5,23.328062625878054,2.6321924583122813,0,32
2022-03-06 00:00:00,E,Italian,0,6,29.856286897686118,0.08775090128784103,0,64
2022-03-06 01:00:00,E,Mexican,1,6,24.341273911057986,2.7118971120789954,0,37
2022-03-06 02:00:00,C,Mexican,2,6,22.636605300142143,4.236741110084131,0,39
2022-03-06 03:00:00,D,American,3,6,21.986428684876778,0.0,0,45
2022-03-06 04:00:00,B,American,4,6,21.046819176077005,0.0,0,38
2022-03-06 05:00:00,D,Chinese,5,6,26.930855404973663,0.0,0,70
2022-03-06 06:00:00,C,Indian,6,6,19.89424816835244,4.190138604637189,0,46
2022-03-06 07:00:00,C,Italian,7,6,29.34631360067342,1.5871933458858771,0,76
2022-03-06 08:00:00,C,Italian,8,6,25.033306464429938,1.7314801443574372,0,70
2022-03-06 09:00:00,A,American,9,6,23.996077333280997,2.1676881009265077,0,50
2022-03-06 10:00:00,D,American,10,6,24.62223386556447,0.714009846931626,0,38
2022-03-06 11:00:00,D,Chinese,11,6,26.696470446457717,0.0,0,66
2022-03-06 12:00:00,E,Indian,12,6,23.89778338036749,0.0,0,39
2022-03-06 13:00:00,E,Chinese,13,6,24.731985345944143,0.0,0,32
2022-03-06 14:00:00,E,Indian,14,6,28.46653992239568,0.06981557772759371,0,57
2022-03-06 15:00:00,C,Italian,15,6,26.348017399828937,0.0,0,55
2022-03-06 16:00:00,D,Chinese,16,6,21.557414903431685,1.117520994541814,0,32
2022-03-06 17:00:00,C,American,17,6,23.184055478353674,2.1553960578087,0,23
2022-03-06 18:00:00,A,Chinese,18,6,19.96305053151958,0.0,0,33
2022-03-06 19:00:00,E,Chinese,19,6,27.15304019014597,15.851349027065972,0,77
2022-03-06 20:00:00,C,Italian,20,6,27.47330000696181,0.4347187690288705,0,55
2022-03-06 21:00:00,C,American,21,6,22.50420398199143,0.015914062765389026,0,27
2022-03-06 22:00:00,A,American,22,6,32.221857501088195,0.4217615012581546,0,59
2022-03-06 23:00:00,B,Mexican,23,6,32.62095865265433,0.0,0,58
2022-03-07 00:00:00,D,Mexican,0,0,25.448480315172475,0.3136561717908031,0,51
2022-03-07 01:00:00,B,Mexican,1,0,22.987949062082834,0.0,0,25
2022-03-07 02:00:00,E,Italian,2,0,26.201455283677923,0.0,0,51
2022-03-07 03:00:00,C,Chinese,3,0,22.91695589553999,2.19158446527997,0,26
2022-03-07 04:00:00,A,American,4,0,28.230148603884043,0.0,0,57
2022-03-07 05:00:00,A,American,5,0,25.879129483466944,2.1502808675521266,0,58
2022-03-07 06:00:00,D,Chinese,6,0,26.094872716343122,0.0,0,56
2022-03-07 07:00:00,B,American,7,0,30.65754913179365,5.208449821827807,0,87
2022-03-07 08:00:00,D,Chinese,8,0,23.522981736709262,0.0,0,32
2022-03-07 09:00:00,C,Italian,9,0,23.64307903981605,1.0200060859486622,0,31
2022-03-07 10:00:00,D,Italian,10,0,27.95516309362919,0.0,0,49
2022-03-07 11:00:00,A,Italian,11,0,24.114059585182734,0.0,0,23
2022-03-07 12:00:00,A,Chinese,12,0,30.191545980967245,3.1083112599076594,0,49
2022-03-07 13:00:00,E,Chinese,13,0,28.381541624854677,1.1377448313492136,0,44
2022-03-07 14:00:00,E,Indian,14,0,24.26596839418752,1.135868587995471,0,12
2022-03-07 15:00:00,C,American,15,0,19.94535121994131,0.0,0,20
2022-03-07 16:00:00,B,American,16,0,21.023321077508072,1.446717662006734,0,16
2022-03-07 17:00:00,D,Indian,17,0,23.934753531655637,0.17704721467867762,0,7
2022-03-07 18:00:00,C,Indian,18,0,26.594181321152163,1.9172338549025527,0,35
2022-03-07 19:00:00,E,Italian,19,0,28.686883040288027,0.0,0,42
2022-03-07 20:00:00,D,Indian,20,0,24.728188916735707,0.0,0,15
2022-03-07 21:00:00,E,Chinese,21,0,22.713386914309467,1.8697319685148823,0,11
2022-03-07 22:00:00,D,Mexican,22,0,24.957826313363153,2.744033614422592,0,11
2022-03-07 23:00:00,B,Chinese,23,0,25.441159768713973,2.770526347826124,0,39
2022-03-08 00:00:00,C,Indian,0,1,29.367240337555415,0.43807659188699244,0,46
2022-03-08 01:00:00,D,American,1,1,29.20067696079716,0.001349914437960776,0,52
2022-03-08 02:00:00,A,Chinese,2,1,22.446697854879176,0.0,0,23
2022-03-08 03:00:00,A,American,3,1,26.814679780217652,5.028322011245813,0,86
2022-03-08 04:00:00,D,Chinese,4,1,22.89086615908138,1.7250231366625766,0,28
2022-03-08 05:00:00,D,American,5,1,22.975598795111324,0.0,0,26
2022-03-08 06:00:00,D,Chinese,6,1,28.568430924695882,4.2333788207342185,0,56
2022-03-08 07:00:00,A,American,7,1,24.85448196860545,4.730160690848749,0,38
2022-03-08 08:00:00,A,Mexican,8,1,27.371989589130052,1.5059011978775496,0,60
2022-03-08 09:00:00,D,Italian,9,1,27.056608353519174,0.0,0,53
2022-03-08 10:00:00,E,Chinese,10,1,25.213948254978515,3.806797191460511,0,53
2022-03-08 11:00:00,E,Mexican,11,1,26.45136758294065,3.2951669345706738,0,48
2022-03-08 12:00:00,B,Italian,12,1,26.06396461158317,0.0,0,41
2022-03-08 13:00:00,C,Chinese,13,1,22.001055025510407,1.8550284309722684,0,18
2022-03-08 14:00:00,E,Mexican,14,1,26.914381148163685,1.9205641462073466,0,44
2022-03-08 15:00:00,A,Mexican,15,1,23.334411870814407,0.9016929133574091,0,12
2022-03-08 16:00:00,E,Mexican,16,1,22.245120212769113,3.6766677971650976,0,17
2022-03-08 17:00:00,B,Indian,17,1,28.016334652434978,1.9235162966861736,0,41
2022-03-08 18:00:00,B,American,18,1,23.678446466216048,0.0,0,11
2022-03-08 19:00:00,C,Italian,19,1,28.78446877420658,0.0,0,38
2022-03-08 20:00:00,E,American,20,1,28.747483631008954,3.9552580237075943,1,92
2022-03-08 21:00:00,A,American,21,1,24.022151259126577,0.0,0,16
2022-03-08 22:00:00,A,American,22,1,28.657427211476307,1.017336333594846,1,97
2022-03-08 23:00:00,D,Mexican,23,1,24.28442884429103,0.0,0,14
2022-03-09 00:00:00,A,American,0,2,25.319183846902938,1.88432494160333,0,46
2022-03-09 01:00:00,C,Indian,1,2,27.005711133775375,0.0,0,49
2022-03-09 02:00:00,C,Chinese,2,2,31.64254237186773,1.2703869506985326,0,56
2022-03-09 03:00:00,A,Mexican,3,2,28.347044570230896,2.2633696151874223,0,54
2022-03-09 04:00:00,A,Italian,4,2,25.35098447216873,1.6667294512896724,0,54
2022-03-09 05:00:00,D,Chinese,5,2,25.834260200183866,0.0,0,57
2022-03-09 06:00:00,A,Chinese,6,2,20.77498583351912,0.08106324388942321,0,34
2022-03-09 07:00:00,D,Chinese,7,2,28.53875763437961,0.0,0,56
2022-03-09 08:00:00,D,American,8,2,28.21636336879101,0.0,0,58
2022-03-09 09:00:00,A,American,9,2,26.37483005078825,0.43284296530788224,0,55
2022-03-09 10:00:00,B,Mexican,10,2,27.677621550886858,0.2647403304385913,0,51
2022-03-09 11:00:00,B,American,11,2,19.44879032983956,2.6384802168323027,0,28
2022-03-09 12:00:00,D,American,12,2,22.279056281748783,0.9220907610253575,0,27
2022-03-09 13:00:00,A,American,13,2,30.928773975452735,0.0,0,48
2022-03-09 14:00:00,B,Mexican,14,2,24.75117113437915,0.0,0,15
2022-03-09 15:00:00,A,Mexican,15,2,27.79665203399509,0.0,0,44
2022-03-09 16:00:00,A,Indian,16,2,23.284434446704516,7.049769646052313,0,47
2022-03-09 17:00:00,A,Indian,17,2,24.19785013564972,0.3867780796781342,0,9
2022-03-09 18:00:00,E,Indian,18,2,31.08840147447313,0.0,0,36
2022-03-09 19:00:00,A,Indian,19,2,25.05199767471699,0.0,0,41
2022-03-09 20:00:00,E,Chinese,20,2,27.09503335529032,0.0,0,41
2022-03-09 21:00:00,D,Chinese,21,2,25.915720506169354,1.669546519319733,0,39
2022-03-09 22:00:00,B,Indian,22,2,26.263604651044048,0.0,0,39
2022-03-09 23:00:00,B,Indian,23,2,26.16103471850207,2.60537721260896,0,49
2022-03-10 00:00:00,B,Italian,0,3,19.663082813205083,0.0,0,24
2022-03-10 01:00:00,B,Chinese,1,3,27.027090224376547,0.35538525872168397,0,50
2022-03-10 02:00:00,B,Italian,2,3,23.983004437644077,0.0,1,75
2022-03-10 03:00:00,B,Italian,3,3,30.934594140887597,0.0,0,57
2022-03-10 04:00:00,B,American,4,3,23.277971893025125,1.4908254781953434,0,28
2022-03-10 05:00:00,D,Mexican,5,3,24.181088563550063,3.7708661221013346,0,29
2022-03-10 06:00:00,A,Chinese,6,3,32.934234610782866,2.045601096722563,0,59
2022-03-10 07:00:00,C,Indian,7,3,27.766107250223946,0.0,0,60
2022-03-10 08:00:00,E,Indian,8,3,22.645635601431863,1.4128270768296392,0,31
2022-03-10 09:00:00,C,Mexican,9,3,26.125126102218523,0.0,0,53
2022-03-10 10:00:00,C,Chinese,10,3,21.934710229409514,2.4078130808888125,0,30
2022-03-10 11:00:00,A,Indian,11,3,26.368652706498782,0.0,0,46
2022-03-10 12:00:00,A,Indian,12,3,23.182757296091754,0.0,0,19
2022-03-10 13:00:00,A,American,13,3,31.190438020212998,0.0,0,48
2022-03-10 14:00:00,B,Italian,14,3,26.858546045896908,0.0,0,39
2022-03-10 15:00:00,D,Indian,15,3,27.17854917465317,0.0,0,35
2022-03-10 16:00:00,B,Chinese,16,3,28.44514660472943,0.6413914462571646,0,36
2022-03-10 17:00:00,D,Mexican,17,3,28.780762065701403,0.0,0,41
2022-03-10 18:00:00,D,American,18,3,23.52868282135585,0.0,0,15
2022-03-10 19:00:00,C,Chinese,19,3,25.880798835269008,0.0,0,33
2022-03-10 20:00:00,C,American,20,3,24.25945531479342,0.0,0,11
2022-03-10 21:00:00,D,Italian,21,3,31.878111911664725,0.0,0,36
2022-03-10 22:00:00,D,Indian,22,3,18.740097558381372,0.0,0,19
2022-03-10 23:00:00,B,Chinese,23,3,23.870562573833027,0.0,0,16
2022-03-11 00:00:00,B,Mexican,0,4,25.42713331758883,0.13110182180900806,0,49
2022-03-11 01:00:00,C,Italian,1,4,26.077825278219127,2.9613824363275096,0,49
2022-03-11 02:00:00,A,Italian,2,4,26.01657396643255,3.6135780809490523,0,53
2022-03-11 03:00:00,D,American,3,4,25.528561976184697,1.3548898135198044,0,49
2022-03-11 04:00:00,B,Italian,4,4,25.179763607342828,0.1534388754333578,0,59
2022-03-11 05:00:00,C,Chinese,5,4,26.390908468595796,0.0,0,62
2022-03-11 06:00:00,B,American,6,4,27.051526561442685,0.0,0,62
2022-03-11 07:00:00,D,Italian,7,4,31.039144195579002,3.7860108978378952,0,57
2022-03-11 08:00:00,D,Mexican,8,4,31.01259847356411,0.6404742195276876,0,50
2022-03-11 09:00:00,E,Chinese,9,4,26.57000814322074,3.7638899573740727,1,103
2022-03-11 10:00:00,A,Mexican,10,4,24.180980802270984,1.113475762795196,0,28
2022-03-11 11:00:00,E,Mexican,11,4,24.390855780256928,1.8150973071112975,0,25
2022-03-11 12:00:00,C,American,12,4,21.72474256613743,3.117133323988318,0,18
2022-03-11 13:00:00,B,Indian,13,4,28.526720867820707,0.08255928799938306,0,47
2022-03-11 14:00:00,C,American,14,4,25.53281352561301,0.0,0,45
2022-03-11 15:00:00,D,Chinese,15,4,26.978802339486457,0.29850415928852936,0,43
2022-03-11 16:00:00,E,Chinese,16,4,26.668259514457002,0.8876376626450411,0,37
2022-03-11 17:00:00,E,American,17,4,23.574156330505772,1.2802786282050744,0,8
2022-03-11 18:00:00,E,Indian,18,4,23.203771123453084,0.0,0,11
2022-03-11 19:00:00,C,American,19,4,24.308280083990176,0.04539250048279983,0,16
2022-03-11 20:00:00,D,Chinese,20,4,27.124196543302016,0.0,0,36
2022-03-11 21:00:00,B,Indian,21,4,25.42476255128738,2.057365712132346,0,38
2022-03-11 22:00:00,B,Chinese,22,4,20.371086589966662,0.7612981060764248,0,14
2022-03-11 23:00:00,C,Indian,23,4,22.59457946935769,0.0,0,18
2022-03-12 00:00:00,E,Indian,0,5,24.93560714664864,1.3485297905931473,1,89
2022-03-12 01:00:00,A,American,1,5,25.646491573750925,0.41429538454331477,0,67
2022-03-12 02:00:00,C,American,2,5,27.284160776938243,0.0,0,64
2022-03-12 03:00:00,C,American,3,5,25.855505586134836,0.0,0,72
2022-03-12 04:00:00,D,Indian,4,5,24.64958575388075,0.0,0,49
2022-03-12 05:00:00,B,Indian,5,5,24.546463698156007,0.972790920164156,0,46
2022-03-12 06:00:00,C,Chinese,6,5,26.34211031057388,0.0,1,118
2022-03-12 07:00:00,C,Mexican,7,5,26.991869584307405,4.103634278242266e-05,0,76
2022-03-12 08:00:00,E,American,8,5,24.748314644456933,0.0,0,47
2022-03-12 09:00:00,E,Chinese,9,5,22.50464041176063,0.0,0,50
2022-03-12 10:00:00,A,Chinese,10,5,25.44190645436264,0.0,0,63
2022-03-12 11:00:00,D,Italian,11,5,23.788137941448642,0.0,0,41
2022-03-12 12:00:00,A,American,12,5,26.60046357711266,2.8733543099250545,0,67
2022-03-12 13:00:00,E,Chinese,13,5,30.179965739217657,1.8777528637009628,0,61
2022-03-12 14:00:00,B,Italian,14,5,21.683029908276428,0.0,0,26
2022-03-12 15:00:00,E,American,15,5,29.189812769132818,0.0,0,49
2022-03-12 16:00:00,D,Indian,16,5,27.144841459385642,1.2461283574728157,0,59
2022-03-12 17:00:00,E,Italian,17,5,29.04624481124388,0.0,0,51
2022-03-12 18:00:00,D,Indian,18,5,24.430489468657278,0.0,0,29
2022-03-12 19:00:00,D,Mexican,19,5,21.399639537210003,0.0,0,24
2022-03-12 20:00:00,D,Mexican,20,5,26.27680998519446,3.7926374733728943,0,52
2022-03-12 21:00:00,D,Mexican,21,5,29.936778448757668,0.0,0,58
2022-03-12 22:00:00,D,Mexican,22,5,22.556157828997847,1.081608113797796,1,83
2022-03-12 23:00:00,B,Chinese,23,5,23.006786123615203,1.6306521213747054,0,33
2022-03-13 00:00:00,A,Mexican,0,6,27.569598804008674,0.0,0,65
2022-03-13 01:00:00,C,Chinese,1,6,24.271382066719454,0.0,0,40
2022-03-13 02:00:00,A,Chinese,2,6,30.80625786350293,0.6875778114824619,0,70
2022-03-13 03:00:00,D,American,3,6,27.76422984392849,0.5215277599189352,0,68
2022-03-13 04:00:00,B,Chinese,4,6,23.650332786572903,0.3060943039114903,0,47
2022-03-13 05:00:00,E,Chinese,5,6,24.1140636859118,0.0,0,53
2022-03-13 06:00:00,B,Mexican,6,6,24.23268409320524,0.0,0,48
2022-03-13 07:00:00,D,Chinese,7,6,25.679241665677633,0.06299342778186157,0,74
2022-03-13 08:00:00,B,Indian,8,6,26.721356781778958,0.0,0,66
2022-03-13 09:00:00,B,Mexican,9,6,26.50229528349539,1.012873530438919,0,70
2022-03-13 10:00:00,D,Italian,10,6,22.433890107758696,0.0,0,43
2022-03-13 11:00:00,B,Mexican,11,6,28.513629609337702,1.4382116057991776,0,61
2022-03-13 12:00:00,C,Chinese,12,6,24.937759532384252,0.0,0,37
2022-03-13 13:00:00,C,Indian,13,6,23.02539590979194,2.9404763361749673,0,34
2022-03-13 14:00:00,B,Mexican,14,6,24.41886725297252,8.376018855885842,0,59
2022-03-13 15:00:00,E,Indian,15,6,28.850926141272954,0.0,0,54
2022-03-13 16:00:00,D,Italian,16,6,26.378972716331713,0.0,0,60
2022-03-13 17:00:00,C,Italian,17,6,26.640687333267955,6.587396993296184,0,83
2022-03-13 18:00:00,E,American,18,6,22.29803841144876,8.21678038065917,0,58
2022-03-13 19:00:00,B,American,19,6,26.204702216209522,0.2627102758948613,1,108
2022-03-13 20:00:00,E,Mexican,20,6,28.8005980441287,0.0,0,46
2022-03-13 21:00:00,A,American,21,6,20.399063092089225,2.1824920698701105,0,37
2022-03-13 22:00:00,C,Indian,22,6,24.641153807983653,0.0,0,35
2022-03-13 23:00:00,B,American,23,6,27.677545775759874,0.0,1,106
2022-03-14 00:00:00,D,Indian,0,0,26.352585181379126,0.0,1,94
2022-03-14 01:00:00,B,American,1,0,22.82143756694989,0.0,0,27
2022-03-14 02:00:00,D,American,2,0,27.0726411129252,0.0,0,55
2022-03-14 03:00:00,B,American,3,0,22.375619362027006,0.3098386029316851,0,31
2022-03-14 04:00:00,E,Chinese,4,0,23.275211419799234,0.0,0,28
2022-03-14 05:00:00,E,Chinese,5,0,23.59017899237655,0.0,0,33
2022-03-14 06:00:00,E,American,6,0,30.50801697204011,0.0,0,56
2022-03-14 07:00:00,A,Indian,7,0,20.868722424212017,2.3037629476306054,0,31
2022-03-14 08:00:00,D,Mexican,8,0,21.090166249082106,0.0,0,28
2022-03-14 09:00:00,E,Italian,9,0,26.727817682307577,0.0,0,52
2022-03-14 10:00:00,A,Chinese,10,0,26.192261182744737,0.0,0,46
2022-03-14 11:00:00,D,American,11,0,24.468051669144515,0.0,0,30
2022-03-14 12:00:00,B,Italian,12,0,25.919328096782145,0.0,0,45
2022-03-14 13:00:00,A,Chinese,13,0,22.68423221265,0.0,0,24
2022-03-14 14:00:00,C,Mexican,14,0,26.154232359932443,0.0,0,41
2022-03-14 15:00:00,A,Indian,15,0,26.50662105967868,0.0,0,39
2022-03-14 16:00:00,A,American,16,0,29.52195287784089,0.0,0,33
2022-03-14 17:00:00,D,Mexican,17,0,31.599693036679035,1.5892226450297966,0,43
2022-03-14 18:00:00,B,Chinese,18,0,25.075004927303432,2.5565445999287215,0,41
2022-03-14 19:00:00,C,American,19,0,22.05791442230745,0.8165972544996439,0,10
2022-03-14 20:00:00,E,Italian,20,0,27.032775649226696,0.1382630401721943,1,92
2022-03-14 21:00:00,E,Indian,21,0,25.476432194579782,2.9489219829635474,0,44
2022-03-14 22:00:00,A,Chinese,22,0,25.34359384009278,0.0,0,43
2022-03-14 23:00:00,D,Indian,23,0,21.044632159939283,0.0,0,20
2022-03-15 00:00:00,D,American,0,1,26.24311349821499,3.2622706618860713,0,47
2022-03-15 01:00:00,E,Mexican,1,1,27.215843845564777,0.0,0,48
2022-03-15 02:00:00,C,Indian,2,1,28.927481207636458,1.8250691402473027,0,51
2022-03-15 03:00:00,B,Italian,3,1,24.43080846105276,2.338333655390049,0,27
2022-03-15 04:00:00,C,Chinese,4,1,23.47111865797401,2.7450264519277474,0,34
2022-03-15 05:00:00,B,Italian,5,1,24.40686327577243,0.0,0,37
2022-03-15 06:00:00,E,Indian,6,1,28.748304684542568,3.487266616398377,0,59
2022-03-15 07:00:00,B,Mexican,7,1,30.105591577103002,0.0,0,56
2022-03-15 08:00:00,D,Mexican,8,1,29.310237828827045,1.4662035534112898,0,55
2022-03-15 09:00:00,A,Italian,9,1,27.890332964387035,0.0,0,56
2022-03-15 10:00:00,A,American,10,1,25.850724923551866,0.0,0,54
2022-03-15 11:00:00,E,American,11,1,26.3184717466969,0.7188739137090914,0,50
2022-03-15 12:00:00,D,Mexican,12,1,26.75589130382166,0.0,0,45
2022-03-15 13:00:00,C,Italian,13,1,25.19091433817528,0.0,0,48
2022-03-15 14:00:00,D,Italian,14,1,28.614809751124064,0.0,0,43
2022-03-15 15:00:00,A,Italian,15,1,20.988958430378496,0.0,0,17
2022-03-15 16:00:00,A,Indian,16,1,21.54409546562242,0.3570272364947864,0,7
2022-03-15 17:00:00,D,American,17,1,20.98367881044559,0.0,1,62
2022-03-15 18:00:00,D,American,18,1,23.540692829783108,0.0,0,15
2022-03-15 19:00:00,A,Indian,19,1,29.985841040078114,1.2017822548310206,0,34
2022-03-15 20:00:00,C,Chinese,20,1,22.38039785315292,0.0,0,9
2022-03-15 21:00:00,E,Indian,21,1,22.490847077387084,0.7188246329231828,0,19
2022-03-15 22:00:00,E,Italian,22,1,23.471164777542914,0.0,0,18
2022-03-15 23:00:00,D,Indian,23,1,29.26980779856306,0.0,0,45
2022-03-16 00:00:00,E,Italian,0,2,30.32210422880479,0.0,0,49
2022-03-16 01:00:00,A,Mexican,1,2,29.061408468694555,0.0,0,51
2022-03-16 02:00:00,A,Italian,2,2,29.247368265215503,4.291446117558298,0,44
2022-03-16 03:00:00,D,American,3,2,30.971947006793588,0.0,0,53
2022-03-16 04:00:00,D,Indian,4,2,20.626745100397173,4.032240603777031,0,31
2022-03-16 05:00:00,D,Italian,5,2,22.341576892920543,0.28065529154849334,0,33
2022-03-16 06:00:00,C,Chinese,6,2,23.91403515121137,0.0,0,33
2022-03-16 07:00:00,E,Mexican,7,2,26.327425429295797,2.2707819047021114,0,56
2022-03-16 08:00:00,D,Chinese,8,2,26.317704771528486,0.0,0,59
2022-03-16 09:00:00,B,Chinese,9,2,26.364506637184515,1.1848944418238343,0,54
2022-03-16 10:00:00,B,Chinese,10,2,28.51889833702283,0.0,0,53
2022-03-16 11:00:00,A,Mexican,11,2,20.262701046596327,0.0,0,30
2022-03-16 12:00:00,E,Mexican,12,2,25.595244695602215,1.8119314102638775,0,43
2022-03-16 13:00:00,D,Mexican,13,2,26.81306824098757,1.6159264043398311,0,38
2022-03-16 14:00:00,B,Mexican,14,2,25.03972302882642,0.766447156269,0,44
2022-03-16 15:00:00,E,Chinese,15,2,26.583649893488445,0.0,0,42
2022-03-16 16:00:00,A,American,16,2,29.082874060316733,0.16865991143086898,0,45
2022-03-16 17:00:00,C,American,17,2,26.20290618222032,0.3761312318210519,0,38
2022-03-16 18:00:00,E,Mexican,18,2,32.429595453725064,0.0,0,37
2022-03-16 19:00:00,E,Indian,19,2,28.868902333776873,0.0,0,36
2022-03-16 20:00:00,C,Italian,20,2,26.8146202506516,1.7120832059301172,0,42
2022-03-16 21:00:00,E,Indian,21,2,27.52743090064287,3.69116688540073,0,42
2022-03-16 22:00:00,A,Indian,22,2,28.246195652014162,1.457837728572556,0,45
2022-03-16 23:00:00,A,Indian,23,2,31.07250643295638,0.0,0,46
2022-03-17 00:00:00,C,American,0,3,29.607635930080903,0.788449223947441,0,50
2022-03-17 01:00:00,D,Italian,1,3,27.627385966800112,0.0,0,54
2022-03-17 02:00:00,B,Indian,2,3,23.898807581994138,1.0272793943373248,0,29
2022-03-17 03:00:00,D,Mexican,3,3,27.3295514585597,1.6366552457275827,0,53
2022-03-17 04:00:00,E,American,4,3,27.821573501333962,0.0,0,53
2022-03-17 05:00:00,B,Mexican,5,3,28.418327527248692,5.06231229582896,0,88
2022-03-17 06:00:00,C,Mexican,6,3,23.883070600654996,0.0,0,37
2022-03-17 07:00:00,C,Indian,7,3,28.298983104288297,0.0,0,58
2022-03-17 08:00:00,B,Mexican,8,3,28.486304820850826,0.0,0,51
2022-03-17 09:00:00,A,Italian,9,3,22.45517068876689,0.14016769406004104,0,35
2022-03-17 10:00:00,B,Mexican,10,3,22.480474632901696,0.0,0,29
2022-03-17 11:00:00,E,Indian,11,3,29.438814807530008,0.0,0,50
2022-03-17 12:00:00,A,Mexican,12,3,23.51926616724133,0.0,0,22
2022-03-17 13:00:00,C,American,13,3,30.697974546836317,1.0140869552329035,0,38
2022-03-17 14:00:00,B,American,14,3,25.24795519481848,0.0,0,40
2022-03-17 15:00:00,D,American,15,3,27.239378244454404,0.9321670057120002,0,38
2022-03-17 16:00:00,D,Chinese,16,3,27.09365738613319,2.432140774857211,0,41
2022-03-17 17:00:00,E,American,17,3,23.941359917198255,0.0,0,12
2022-03-17 18:00:00,D,American,18,3,30.25613769124175,7.7423021544027915,1,121
2022-03-17 19:00:00,B,Chinese,19,3,25.25084130455488,0.0,0,31
2022-03-17 20:00:00,B,American,20,3,26.261135163219254,0.0,0,46
2022-03-17 21:00:00,D,Indian,21,3,20.13827188872974,0.0,0,19
2022-03-17 22:00:00,B,American,22,3,22.075597228607197,0.5307862540952589,0,19
2022-03-17 23:00:00,E,American,23,3,29.46615505484914,2.8017087887857226,0,44
2022-03-18 00:00:00,A,Chinese,0,4,26.136248996158493,1.1867492550579972,0,50
2022-03-18 01:00:00,E,Indian,1,4,24.396146774917124,2.2939142399469135,0,25
2022-03-18 02:00:00,E,Mexican,2,4,24.444365325336165,2.17094150727316,0,27
2022-03-18 03:00:00,B,Italian,3,4,27.798606926634267,0.0,0,57
